VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ROU,Romania,2014,,13.11,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ROU,Romania,2014,,386.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,HRV,Croatia,2014,,1.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2014,,24.36,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ROU,Romania,2014,,27.83,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HRV,Croatia,2014,,6.61,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,HRV,Croatia,2014,,57.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2014,,240.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ROU,Romania,2014,,19.39,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ROU,Romania,2014,,261.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,HRV,Croatia,2014,,0.24,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HRV,Croatia,2014,,28.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HRV,Croatia,2014,,15.34,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,HRV,Croatia,2014,,13.46,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2010,,1345.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2010,,752.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2010,,270.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2010,,128.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2010,,156.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2010,,43.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2010,,195.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2010,,131.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2010,,46.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2010,,149.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2010,,724.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CAN,Canada,2010,,573.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CAN,Canada,2010,,717.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2010,,255.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CZE,Czechia,2010,,162.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CZE,Czechia,2010,,4.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FIN,Finland,2010,,280.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FIN,Finland,2010,,134.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FIN,Finland,2010,,213.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2010,,2707.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2010,,1892.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2010,,953.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2010,,711.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2010,,3301.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2010,,1758.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2010,,852.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2010,,1076.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2010,,310.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2010,,187.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2010,,141.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,GRC,Greece,2010,,6.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HUN,Hungary,2010,,175.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HUN,Hungary,2010,,149.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,HUN,Hungary,2010,,134.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,HUN,Hungary,2010,,29.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISL,Iceland,2010,,9.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISL,Iceland,2010,,9.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISL,Iceland,2010,,9.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2010,,99.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2010,,56.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,IRL,Ireland,2010,,74.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ITA,Italy,2010,,1230.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ITA,Italy,2010,,1076.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ITA,Italy,2010,,545.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ITA,Italy,2010,,34.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,JPN,Japan,2010,,7587.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,JPN,Japan,2010,,8670.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,JPN,Japan,2010,,1552.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,KOR,Korea,2010,,2809.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,KOR,Korea,2010,,1466.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,KOR,Korea,2010,,192.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,KOR,Korea,2010,,2617.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LUX,Luxembourg,2010,,12.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LUX,Luxembourg,2010,,5.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2010,,4456.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2010,,1296.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,MEX,Mexico,2010,,16.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NLD,Netherlands,2010,,427.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NLD,Netherlands,2010,,102.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NLD,Netherlands,2010,,183.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NZL,New Zealand,2010,,165.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NZL,New Zealand,2010,,67.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NZL,New Zealand,2010,,87.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NZL,New Zealand,2010,,31.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,POL,Poland,2010,,953.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,POL,Poland,2010,,836.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,POL,Poland,2010,,607.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,PRT,Portugal,2010,,231.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,PRT,Portugal,2010,,170.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,PRT,Portugal,2010,,129.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,PRT,Portugal,2010,,50.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVK,Slovak Republic,2010,,137.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVK,Slovak Republic,2010,,76.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,TUR,Türkiye,2010,,1440.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,TUR,Türkiye,2010,,1224.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,TUR,Türkiye,2010,,936.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,USA,United States,2010,,5754.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,USA,United States,2010,,4602.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,USA,United States,2010,,1526.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,USA,United States,2010,,3031.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2010,,415.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHL,Chile,2010,,291.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CHL,Chile,2010,,231.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,EST,Estonia,2010,,57.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,EST,Estonia,2010,,24.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,EST,Estonia,2010,,36.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,EST,Estonia,2010,,10.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISR,Israel,2010,,86.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISR,Israel,2010,,46.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISR,Israel,2010,,36.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ISR,Israel,2010,,24.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVN,Slovenia,2010,,29.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVN,Slovenia,2010,,12.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,SVN,Slovenia,2010,,26.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUS,Australia,2010,,61.05,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUS,Australia,2010,,34.13,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUT,Austria,2010,,32.28,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,AUT,Austria,2010,,15.3,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUT,Austria,2010,,18.65,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,AUT,Austria,2010,,5.14,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BEL,Belgium,2010,,17.9,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BEL,Belgium,2010,,12.02,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2010,,4.22,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2010,,13.68,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CAN,Canada,2010,,21.29,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CAN,Canada,2010,,16.85,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CAN,Canada,2010,,21.09,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CZE,Czechia,2010,,24.35,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CZE,Czechia,2010,,15.47,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CZE,Czechia,2010,,0.38,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FIN,Finland,2010,,52.21,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FIN,Finland,2010,,24.98,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FIN,Finland,2010,,39.71,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FRA,France,2010,,41.76,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FRA,France,2010,,29.19,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FRA,France,2010,,14.7,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,FRA,France,2010,,10.97,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,DEU,Germany,2010,,40.37,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,DEU,Germany,2010,,21.5,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,DEU,Germany,2010,,10.42,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,DEU,Germany,2010,,13.16,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,GRC,Greece,2010,,27.87,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,GRC,Greece,2010,,16.81,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,GRC,Greece,2010,,12.68,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,GRC,Greece,2010,,0.54,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HUN,Hungary,2010,,17.5,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HUN,Hungary,2010,,14.9,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,HUN,Hungary,2010,,13.4,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,HUN,Hungary,2010,,2.9,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISL,Iceland,2010,,28.3,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISL,Iceland,2010,,28.3,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISL,Iceland,2010,,28.3,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,IRL,Ireland,2010,,21.71,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,IRL,Ireland,2010,,12.28,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,IRL,Ireland,2010,,16.23,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ITA,Italy,2010,,20.75,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ITA,Italy,2010,,18.15,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ITA,Italy,2010,,0.57,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,JPN,Japan,2010,,67.7,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,JPN,Japan,2010,,12.12,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,KOR,Korea,2010,,56.69,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,JPN,Japan,2010,,59.25,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,KOR,Korea,2010,,29.58,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ITA,Italy,2010,,9.19,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,KOR,Korea,2010,,3.87,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,KOR,Korea,2010,,52.81,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2010,,23.67,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2010,,9.86,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,MEX,Mexico,2010,,39.17,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2010,,11.39,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2010,,0.14,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,NLD,Netherlands,2010,,25.7,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,NLD,Netherlands,2010,,6.14,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2010,,11.01,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,NZL,New Zealand,2010,,37.92,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,NZL,New Zealand,2010,,15.4,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NZL,New Zealand,2010,,20.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,NZL,New Zealand,2010,,7.13,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,POL,Poland,2010,,25.05,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,POL,Poland,2010,,21.98,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,POL,Poland,2010,,15.96,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,PRT,Portugal,2010,,21.85,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,PRT,Portugal,2010,,16.08,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2010,,12.2,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2010,,4.73,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVK,Slovak Republic,2010,,25.41,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVK,Slovak Republic,2010,,14.1,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,TUR,Türkiye,2010,,19.69,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,TUR,Türkiye,2010,,16.73,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2010,,12.8,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,USA,United States,2010,,18.6,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,USA,United States,2010,,14.88,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,USA,United States,2010,,4.93,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,USA,United States,2010,,9.8,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHL,Chile,2010,,24.32,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHL,Chile,2010,,17.05,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CHL,Chile,2010,,13.54,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,EST,Estonia,2010,,42.81,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,EST,Estonia,2010,,18.03,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,EST,Estonia,2010,,27.04,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,EST,Estonia,2010,,7.51,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2010,,11.28,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2010,,6.03,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2010,,4.72,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2010,,3.15,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2010,,14.16,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVN,Slovenia,2010,,5.86,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,SVN,Slovenia,2010,,12.69,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LTU,Lithuania,2010,,100.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LVA,Latvia,2010,,67.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LTU,Lithuania,2010,,26.8,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LVA,Latvia,2010,,20.02,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LTU,Lithuania,2010,,83.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LVA,Latvia,2010,,42.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LVA,Latvia,2010,,31.94,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LTU,Lithuania,2010,,113.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2010,,32.29,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LTU,Lithuania,2010,,36.48,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LVA,Latvia,2010,,48.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LVA,Latvia,2010,,22.88,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2010,,29.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2010,,6.4,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2010,,8.82,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2010,,40.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,COL,Colombia,2010,,10410.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,COL,Colombia,2010,,1284.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,COL,Colombia,2010,,24.48,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,COL,Colombia,2010,,228.74,A
HOSPGHOS,General hospitals,NOMBRENB,Number,COL,Colombia,2010,,1422.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,COL,Colombia,2010,,1114.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,COL,Colombia,2010,,28.21,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,COL,Colombia,2010,,31.25,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ROU,Romania,2010,,557.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BGR,Bulgaria,2010,,164.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2010,,46.78,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2010,,4.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2010,,34.62,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2010,,0.2,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HRV,Croatia,2010,,57.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BGR,Bulgaria,2010,,346.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ROU,Romania,2010,,12.55,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ROU,Romania,2010,,478.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2010,,22.18,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ROU,Romania,2010,,27.51,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HRV,Croatia,2010,,6.98,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2010,,256.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ROU,Romania,2010,,23.61,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ROU,Romania,2010,,254.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HRV,Croatia,2010,,30.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HRV,Croatia,2010,,13.27,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2015,,1331.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUS,Australia,2015,,937.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2015,,701.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2015,,282.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2015,,118.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2015,,157.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2015,,42.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2015,,179.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2015,,116.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2015,,40.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2015,,139.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2015,,719.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CAN,Canada,2015,,586.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CAN,Canada,2015,,712.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2015,,256.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CZE,Czechia,2015,,159.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CZE,Czechia,2015,,3.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FIN,Finland,2015,,268.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FIN,Finland,2015,,133.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FIN,Finland,2015,,191.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2015,,3093.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2015,,1956.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2015,,1392.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2015,,691.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2015,,3108.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2015,,1619.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2015,,806.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2015,,979.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2015,,283.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2015,,172.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2015,,124.0,A
