VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2008,,19.39,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2008,,929.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2008,,20.83,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2008,,3336.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2008,,0.22,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2008,,0.52,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2008,,4537.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2008,,50.29,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HRV,Croatia,2008,,1573.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HRV,Croatia,2008,,35.95,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2008,,42.93,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2008,,0.45,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2008,,3908.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2008,,0.36,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2008,,20.45,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2008,,4622.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2008,,0.23,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2009,,1856.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2009,,1856.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2009,,5572.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2009,,7005.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),BEL,Belgium,2009,,9377.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CAN,Canada,2009,,826.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CZE,Czechia,2009,,4360.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CZE,Czechia,2009,,6110.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2009,,1565.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2009,,1636.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),DNK,Denmark,2009,,2629.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),FIN,Finland,2009,,6167.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),FRA,France,2009,,20040.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2009,,21000.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2009,,21000.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HUN,Hungary,2009,,1708.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2009,,250.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2009,,250.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISL,Iceland,2009,,448.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ITA,Italy,2009,,16893.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),KOR,Korea,2009,,1289.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),KOR,Korea,2009,,8603.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2009,,177.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2009,,186.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),LUX,Luxembourg,2009,,310.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2009,,2586.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2009,,3070.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2009,,3710.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2009,,2465.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2009,,2547.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NZL,New Zealand,2009,,2823.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2009,,2870.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NOR,Norway,2009,,3845.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2009,,22387.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2009,,22432.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),POL,Poland,2009,,32788.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),PRT,Portugal,2009,,2171.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVK,Slovak Republic,2009,,1769.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ESP,Spain,2009,,7354.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2009,,7154.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2009,,6875.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),SWE,Sweden,2009,,10413.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),TUR,Türkiye,2009,,49357.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),EST,Estonia,2009,,387.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),EST,Estonia,2009,,610.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISR,Israel,2009,,1554.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISR,Israel,2009,,2054.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2009,,90.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2009,,98.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2009,,0.22,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2009,,0.22,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2009,,0.52,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2009,,0.65,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),BEL,Belgium,2009,,0.87,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CAN,Canada,2009,,0.02,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2009,,0.42,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2009,,0.59,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2009,,0.28,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2009,,0.3,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2009,,0.48,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),FIN,Finland,2009,,1.16,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2009,,0.31,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2009,,0.26,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2009,,0.26,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2009,,0.17,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2009,,0.78,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2009,,0.78,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2009,,1.41,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2009,,0.29,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2009,,0.03,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2009,,0.17,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2009,,0.36,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2009,,0.37,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2009,,0.62,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2009,,0.16,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2009,,0.19,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2009,,0.22,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2009,,0.57,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2009,,0.59,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2009,,0.66,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2009,,0.59,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2009,,0.8,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2009,,0.59,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2009,,0.59,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2009,,0.86,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),PRT,Portugal,2009,,0.21,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVK,Slovak Republic,2009,,0.33,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ESP,Spain,2009,,0.16,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2009,,0.74,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2009,,0.77,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2009,,1.12,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2009,,0.69,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2009,,0.29,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2009,,0.46,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2009,,0.21,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2009,,0.27,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2009,,0.04,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2009,,0.05,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2009,,24.31,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BEL,Belgium,2009,,43.81,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BEL,Belgium,2009,,55.07,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2009,,24.31,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,BEL,Belgium,2009,,73.72,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CAN,Canada,2009,,2.17,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,CZE,Czechia,2009,,36.84,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CZE,Czechia,2009,,51.63,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2009,,24.91,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2009,,26.04,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,DNK,Denmark,2009,,41.85,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,FIN,Finland,2009,,102.05,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,FRA,France,2009,,24.27,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2009,,31.57,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2009,,31.57,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HUN,Hungary,2009,,17.71,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2009,,49.74,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2009,,49.74,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISL,Iceland,2009,,89.14,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ITA,Italy,2009,,29.7,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2009,,32.99,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,KOR,Korea,2009,,2.9,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,KOR,Korea,2009,,19.34,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2009,,31.39,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2009,,54.98,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2009,,13.98,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2009,,16.6,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2009,,20.06,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2009,,39.41,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2009,,40.72,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NZL,New Zealand,2009,,45.14,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2009,,46.43,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NOR,Norway,2009,,62.21,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,POL,Poland,2009,,53.61,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,POL,Poland,2009,,78.52,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,PRT,Portugal,2009,,21.82,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVK,Slovak Republic,2009,,28.9,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,POL,Poland,2009,,53.72,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ESP,Spain,2009,,14.9,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2009,,61.49,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2009,,63.99,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,SWE,Sweden,2009,,93.14,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,TUR,Türkiye,2009,,39.07,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,EST,Estonia,2009,,24.55,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,EST,Estonia,2009,,38.7,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISR,Israel,2009,,9.65,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISR,Israel,2009,,12.75,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SVN,Slovenia,2009,,4.12,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVN,Slovenia,2009,,4.48,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2009,,28.07,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2009,,0.29,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2009,,445.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2009,,28.2,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2009,,0.21,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2009,,907.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2009,,0.29,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2009,,20.19,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2009,,903.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2009,,18.62,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2009,,3289.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2009,,0.2,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2009,,0.55,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2009,,4140.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2009,,50.22,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HRV,Croatia,2009,,1567.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HRV,Croatia,2009,,35.15,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2009,,40.63,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2009,,0.44,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2009,,4066.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2009,,0.36,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ROU,Romania,2009,,18.62,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ROU,Romania,2009,,4140.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2009,,0.2,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2010,,1907.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2010,,1907.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BEL,Belgium,2010,,5892.0,A
